Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Predicted CO2 Emissions
HYUNDAI,VELOSTER,COMPACT,1.6,4,M6,X,9.0,6.7,8.0,35,184,185.05672917781396
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,AS6,X,9.9,7.6,8.8,32,202,205.65708511602006
HYUNDAI,VELOSTER TURBO,COMPACT,1.6,4,M6,X,9.7,7.0,8.5,33,196,197.02048707928645
INFINITI,Q50,MID-SIZE,3.7,6,AS7,Z,12.0,8.1,10.3,27,237,238.802180575146
INFINITI,Q50 AWD,MID-SIZE,3.7,6,AS7,Z,12.5,8.7,10.8,26,248,249.51324708225243
INFINITI,Q50 HYBRID,COMPACT,3.5,6,AS7,Z,8.2,6.7,7.5,38,172,174.89259677425144
INFINITI,Q50 HYBRID AWD,COMPACT,3.5,6,AS7,Z,8.7,7.5,8.2,34,189,189.59511761127925
INFINITI,Q60,SUBCOMPACT,3.7,6,AS7,Z,12.4,8.7,10.7,26,246,248.89106612991847
INFINITI,Q60,SUBCOMPACT,3.7,6,M6,Z,13.6,9.3,11.6,24,267,270.91453880945835
INFINITI,Q60 AWD,SUBCOMPACT,3.7,6,AS7,Z,13.3,9.4,11.5,25,264,265.8080363181533
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,AS7,Z,13.6,9.3,11.7,24,269,271.2338498719766
INFINITI,Q60 CONVERTIBLE,SUBCOMPACT,3.7,6,M6,Z,14.3,9.8,12.3,23,283,285.4912662464934
INFINITI,Q70,MID-SIZE,3.7,6,AS7,Z,12.8,8.9,11.0,26,253,254.98381241741737
INFINITI,Q70,MID-SIZE,5.6,8,AS7,Z,14.8,9.5,12.4,23,285,289.4656013591282
INFINITI,Q70 AWD,MID-SIZE,3.7,6,AS7,Z,13.2,9.6,11.6,24,267,268.8582043345914
INFINITI,Q70 AWD,MID-SIZE,5.6,8,AS7,Z,15.0,10.2,12.9,22,297,297.6354481941412
INFINITI,Q70 HYBRID,MID-SIZE,3.5,6,AS7,Z,8.0,6.9,7.5,38,172,174.5359352642342
INFINITI,QX50 AWD,STATION WAGON - SMALL,3.7,6,AS7,Z,13.7,9.7,11.9,24,274,278.06034620704435
INFINITI,QX60,SUV - SMALL,3.5,6,AV7,Z,11.4,8.5,10.1,28,232,234.75774298462662
INFINITI,QX60 AWD,SUV - SMALL,3.5,6,AV7,Z,12.2,8.9,10.7,26,246,249.30120906507392
INFINITI,QX60 HYBRID AWD,SUV - STANDARD,2.5,4,AV7,X,8.9,8.4,8.7,32,200,202.7078356600965
INFINITI,QX70 AWD,SUV - SMALL,3.7,6,AS7,Z,14.6,10.7,12.8,22,294,298.42294784593804
INFINITI,QX80 4WD,SUV - STANDARD,5.6,8,AS7,Z,16.9,11.9,14.7,19,338,340.4786532556529
JAGUAR,F-TYPE CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,11.8,8.4,10.3,27,237,238.5977072985265
JAGUAR,F-TYPE COUPE,TWO-SEATER,3.0,6,AS8,Z,11.8,8.4,10.3,27,237,238.5977072985265
JAGUAR,F-TYPE S CONVERTIBLE,TWO-SEATER,3.0,6,AS8,Z,12.2,8.7,10.6,27,244,246.87518321067677
JAGUAR,F-TYPE S COUPE,TWO-SEATER,3.0,6,AS8,Z,12.2,8.7,10.6,27,244,246.87518321067677
JAGUAR,F-TYPE V8 R COUPE,TWO-SEATER,5.0,8,AS8,Z,15.0,10.2,12.8,22,294,297.75266337629114
JAGUAR,F-TYPE V8 S CONVERTIBLE,TWO-SEATER,5.0,8,AS8,Z,15.0,10.2,12.8,22,294,297.75266337629114
JAGUAR,XF,MID-SIZE,2.0,4,AS8,Z,12.3,8.2,10.5,27,242,244.493724681942
JAGUAR,XF AWD,MID-SIZE,3.0,6,AS8,Z,13.9,8.8,11.6,24,267,270.5330545846717
JAGUAR,XFR,MID-SIZE,5.0,8,AS8,Z,15.7,10.3,13.2,21,304,306.9425764351574
JAGUAR,XFR,MID-SIZE,5.0,8,AS8,E,21.3,14.1,18.1,16,290,299.55525452036534
JAGUAR,XFR-S,MID-SIZE,5.0,8,AS8,Z,15.7,10.3,13.2,21,304,306.9425764351574
JAGUAR,XJ AWD,FULL-SIZE,3.0,6,AS8,Z,14.6,9.6,12.4,23,285,287.8737920600162
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,21,306,308.1285129467342
JAGUAR,XJ SUPERCHARGED,FULL-SIZE,5.0,8,AS8,E,20.6,13.6,17.5,16,280,282.0900239194638
JAGUAR,XJL AWD PORTFOLIO,FULL-SIZE,3.0,6,AS8,Z,14.7,9.6,12.5,23,288,288.9784088739493
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,21,306,308.1285129467342
JAGUAR,XJL SUPERCHARGED,FULL-SIZE,5.0,8,AS8,E,20.6,13.6,17.5,16,280,282.0900239194638
JAGUAR,XJR,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,21,306,308.1285129467342
JAGUAR,XJR LWB,FULL-SIZE,5.0,8,AS8,Z,15.8,10.2,13.3,21,306,308.1285129467342
JAGUAR,XKR CONVERTIBLE,MINICOMPACT,5.0,8,AS6,Z,15.9,10.9,13.6,21,313,315.19831056786217
JAGUAR,XKR COUPE,MINICOMPACT,5.0,8,AS6,Z,15.6,10.9,13.4,21,308,309.8217252317019
JAGUAR,XKR-S CONVERTIBLE,MINICOMPACT,5.0,8,AS6,Z,15.9,10.9,13.6,21,313,315.19831056786217
JAGUAR,XKR-S COUPE,MINICOMPACT,5.0,8,AS6,Z,15.6,10.9,13.4,21,308,309.8217252317019
JEEP,CHEROKEE,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,30,218,220.4580767593814
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,X,10.9,7.7,9.5,30,218,220.4580767593814
JEEP,CHEROKEE FFV,SUV - SMALL,2.4,4,A9,E,15.2,10.2,12.9,22,206,207.84340264936586
JEEP,CHEROKEE,SUV - SMALL,3.2,6,A9,X,11.4,8.1,9.9,29,228,231.18288567450557
JEEP,CHEROKEE 4X4,SUV - SMALL,2.4,4,A9,X,11.3,8.3,10.0,28,230,231.75400819202804
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,X,11.3,8.3,10.0,28,230,231.75400819202804
JEEP,CHEROKEE 4X4 FFV,SUV - SMALL,2.4,4,A9,E,15.9,11.0,13.7,21,219,221.70123609318372
JEEP,CHEROKEE 4X4,SUV - SMALL,3.2,6,A9,X,11.6,8.5,10.2,28,235,238.26255152605188
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,2.4,4,A9,X,11.4,8.6,10.1,28,232,235.46447141930878
JEEP,CHEROKEE 4X4 ACTIVE DRIVE II,SUV - SMALL,3.2,6,A9,X,12.6,8.9,10.9,26,251,252.87039712773606
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,2.4,4,A9,X,12.1,9.4,10.9,26,251,253.66405640350615
JEEP,CHEROKEE TRAILHAWK 4X4,SUV - SMALL,3.2,6,A9,X,12.2,9.0,10.8,26,248,251.84699214492707
JEEP,COMPASS,SUV - SMALL,2.0,4,AV,X,10.7,8.8,9.9,29,228,227.3608070582292
JEEP,COMPASS,SUV - SMALL,2.0,4,M5,X,10.2,7.8,9.2,31,212,213.91600737996768
JEEP,COMPASS,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10.0,28,230,233.4064415107204
JEEP,COMPASS,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30,214,216.448532768826
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,A6,X,11.4,8.7,10.2,28,235,237.96154539825574
JEEP,COMPASS 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,29,223,226.28848315430787
JEEP,COMPASS 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255,257.226755671446
JEEP,GRAND CHEROKEE 4X4 DIESEL,SUV - STANDARD,3.0,6,A8,D,11.2,8.4,9.9,29,267,268.02473011915293
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,A8,X,13.9,9.8,12.1,23,278,280.5973222914826
JEEP,GRAND CHEROKEE 4X4 FFV,SUV - STANDARD,3.6,6,A8,E,17.7,13.0,15.6,18,250,250.59400806897204
JEEP,GRAND CHEROKEE 4X4 (MDS),SUV - STANDARD,5.7,8,A8,X,17.3,11.5,14.7,19,338,339.535174793299
JEEP,GRAND CHEROKEE SRT 4X4 (MDS),SUV - STANDARD,6.25,8,A8,Z,18.5,12.6,15.8,18,363,367.35064834897304
JEEP,PATRIOT,SUV - SMALL,2.0,4,AV,X,10.7,8.8,9.9,29,228,227.3608070582292
JEEP,PATRIOT,SUV - SMALL,2.0,4,M5,X,10.2,7.8,9.2,31,212,213.91600737996768
JEEP,PATRIOT,SUV - SMALL,2.4,4,A6,X,11.2,8.6,10.0,28,230,233.4064415107204
JEEP,PATRIOT,SUV - SMALL,2.4,4,M5,X,10.2,8.2,9.3,30,214,216.448532768826
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,A6,X,11.4,8.7,10.2,28,235,237.96154539825574
JEEP,PATRIOT 4X4,SUV - SMALL,2.4,4,M5,X,10.6,8.6,9.7,29,223,226.28848315430787
JEEP,PATRIOT 4X4 TRAIL RATED,SUV - SMALL,2.4,4,AV,X,11.7,10.3,11.1,25,255,257.226755671446
JEEP,RENEGADE,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,32,202,203.86046805653635
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,X,10.8,7.7,9.4,30,216,219.29308500108368
JEEP,RENEGADE FFV,SUV - SMALL,2.4,4,A9,E,14.2,9.9,12.2,23,195,198.3909911850419
JEEP,RENEGADE 4X4,SUV - SMALL,1.4,4,M6,X,9.9,7.5,8.8,32,202,203.86046805653635
JEEP,RENEGADE 4X4,SUV - SMALL,2.4,4,A9,X,11.2,8.0,9.8,29,225,227.7281089041633
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,A5,X,14.1,11.1,12.8,22,294,297.08912023981446
JEEP,WRANGLER 4X4,SUV - SMALL,3.6,6,M6,X,14.2,11.0,12.8,22,294,297.0227578239843
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,A5,X,14.8,11.7,13.4,21,308,311.4030775289502
JEEP,WRANGLER UNLIMITED 4X4,SUV - SMALL,3.6,6,M6,X,15.0,11.4,13.4,21,308,311.677451852884
KIA,CADENZA,FULL-SIZE,3.3,6,AS6,X,12.7,8.4,10.7,26,246,249.79936327941613
KIA,FORTE,MID-SIZE,1.8,4,AS6,X,8.8,6.1,7.6,37,175,177.03041115222754
KIA,FORTE,MID-SIZE,1.8,4,M6,X,9.3,6.3,7.9,36,182,184.44096942773277
KIA,FORTE,MID-SIZE,2.0,4,AS6,X,9.7,6.7,8.3,34,191,193.86218244533978
KIA,FORTE,MID-SIZE,2.0,4,M6,X,9.8,6.9,8.5,33,196,197.81007513843656
KIA,FORTE 5,FULL-SIZE,1.6,4,AS6,X,11.1,8.0,9.7,29,223,226.25137898540405
KIA,FORTE 5,FULL-SIZE,1.6,4,M6,X,11.1,8.2,9.8,29,225,226.8826887814769
KIA,FORTE 5,FULL-SIZE,2.0,4,AS6,X,9.5,7.2,8.5,33,196,197.43553938681598
KIA,FORTE 5,FULL-SIZE,2.0,4,M6,X,9.7,6.9,8.4,34,193,196.0767918460023
KIA,FORTE KOUP,COMPACT,1.6,4,AS6,X,10.6,7.8,9.4,30,216,217.51877825968168
KIA,FORTE KOUP,COMPACT,1.6,4,M6,X,10.8,8.1,9.6,29,221,223.0649435670266
KIA,FORTE KOUP,COMPACT,2.0,4,AS6,X,9.7,7.1,8.6,33,198,199.294106635868
KIA,FORTE KOUP,COMPACT,2.0,4,M6,X,10.0,7.4,8.8,32,202,204.3866897153141
KIA,K900,FULL-SIZE,3.8,6,AS8,X,13.3,8.9,11.3,25,260,262.87868331180204
KIA,K900,FULL-SIZE,5.0,8,AS8,Z,15.7,10.3,13.3,21,306,307.8492298034928
KIA,OPTIMA,MID-SIZE,2.0,4,AS6,X,11.7,7.7,9.9,29,228,230.63782766143936
KIA,OPTIMA,MID-SIZE,2.4,4,AS6,X,10.2,6.9,8.7,32,200,203.40184822645557
KIA,OPTIMA HYBRID,MID-SIZE,2.4,4,AS6,X,6.6,5.9,6.3,45,145,145.47384704254867
KIA,OPTIMA HYBRID EX,MID-SIZE,2.4,4,AS6,X,6.7,6.1,6.4,44,147,148.74235910679445
KIA,RIO,COMPACT,1.6,4,AS6,X,8.8,6.3,7.7,37,177,178.1209596206137
KIA,RIO,COMPACT,1.6,4,M6,X,8.7,6.4,7.7,37,177,177.9561009201152
KIA,RIO ECO,COMPACT,1.6,4,AS6,X,8.5,6.3,7.6,37,175,174.83893953692282
KIA,RONDO,STATION WAGON - MID-SIZE,2.0,4,AS6,X,10.6,7.6,9.3,30,214,216.14089690830792
KIA,RONDO,STATION WAGON - MID-SIZE,2.0,4,M6,X,10.8,7.4,9.3,30,214,216.0265452412756
KIA,SEDONA,MINIVAN,3.3,6,AS6,X,13.2,9.7,11.6,24,267,272.6134164949986
KIA,SEDONA SX,MINIVAN,3.3,6,AS6,X,12.9,9.5,11.4,25,262,266.40365112325804
KIA,SEDONA SXL,MINIVAN,3.3,6,AS6,X,14.2,10.5,12.5,23,288,292.6808846316726
KIA,SORENTO,SUV - SMALL,2.4,4,AS6,X,11.8,8.7,10.4,27,239,241.99049627067788
KIA,SORENTO,SUV - SMALL,3.3,6,AS6,X,12.7,9.0,11.1,25,255,256.42490206009387
KIA,SORENTO AWD,SUV - SMALL,2.4,4,AS6,X,12.2,9.4,10.9,26,251,253.79236009545116
KIA,SORENTO AWD,SUV - SMALL,3.3,6,AS6,X,13.4,10.0,11.8,24,271,276.34935801320313
KIA,SOUL,STATION WAGON - SMALL,1.6,4,AS6,X,9.8,7.8,8.9,32,205,206.4699123747412
KIA,SOUL,STATION WAGON - SMALL,1.6,4,M6,X,9.9,7.8,9.0,31,207,207.19306615875018
KIA,SOUL,STATION WAGON - SMALL,2.0,4,AS6,X,10.1,7.7,9.0,31,207,210.36749037466498
KIA,SOUL ECO Dynamics,STATION WAGON - SMALL,2.0,4,AS6,X,9.7,7.7,8.8,32,202,205.45759552920842
KIA,SPORTAGE,SUV - SMALL,2.4,4,AS6,X,11.4,8.3,10.0,28,230,233.13757365952677
KIA,SPORTAGE,SUV - SMALL,2.4,4,M6,X,12.9,9.2,11.3,25,260,260.60267807877574
KIA,SPORTAGE AWD,SUV - SMALL,2.0,4,AS6,X,12.6,9.7,11.3,25,260,262.42156602943874
KIA,SPORTAGE AWD,SUV - SMALL,2.4,4,AS6,X,12.0,9.1,10.7,26,246,249.59624549753858
LAMBORGHINI,AVENTADOR COUPE,TWO-SEATER,6.25,9,AM7,Z,21.35,12.7,17.9,16,408,407.85685404491454
LAMBORGHINI,AVENTADOR ROADSTER,TWO-SEATER,6.25,9,AM7,Z,21.35,14.249999999999998,18.15,14,408,407.99882794302084
LAMBORGHINI,HURACAN,TWO-SEATER,5.2,9,AM7,Z,16.8,11.7,14.5,19,334,338.5136236542034
LAMBORGHINI,VENENO ROADSTER,TWO-SEATER,6.25,9,AM7,Z,21.35,13.9,18.15,15,408,407.99882794302084
LAND ROVER,LR2,SUV - SMALL,2.0,4,AS6,Z,13.5,9.9,11.9,24,274,277.422771935928
LAND ROVER,LR4,SUV - STANDARD,3.0,6,AS8,Z,16.2,12.1,14.3,20,329,334.68197010260485
LAND ROVER,RANGE ROVER,SUV - STANDARD,3.0,6,AS8,Z,13.9,10.4,12.3,23,283,284.54639354263117
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,Z,17.2,12.5,15.1,19,347,350.1232365093422
LAND ROVER,RANGE ROVER SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,E,21.35,14.249999999999998,18.15,13,342,334.54245127753785
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5.0,8,AS8,Z,17.2,12.5,15.1,19,347,350.1232365093422
LAND ROVER,RANGE ROVER SUPERCHARGED LWB,SUV - STANDARD,5.0,8,AS8,E,21.35,14.249999999999998,18.15,13,342,334.54245127753785
LAND ROVER,RANGE ROVER EVOQUE,SUV - SMALL,2.0,4,AS9,Z,11.3,7.9,9.7,29,223,225.59876186374163
LAND ROVER,RANGE ROVER EVOQUE COUPE,SUV - SMALL,2.0,4,AS9,Z,11.3,7.9,9.7,29,223,225.59876186374163
LAND ROVER,RANGE ROVER SPORT,SUV - STANDARD,3.0,6,AS8,Z,14.0,10.5,12.4,23,285,289.1635627296094
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,Z,16.6,12.3,14.7,19,338,340.4705812416244
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED,SUV - STANDARD,5.0,8,AS8,E,21.35,14.249999999999998,18.15,14,331,334.54245127753785
LEXUS,CT 200h,COMPACT,1.8,4,AV,X,5.5,5.9,5.7,47,131,131.12851068240045
LEXUS,ES 300h,MID-SIZE,2.5,4,AV6,X,5.8,6.1,5.9,47,136,138.2779024374749
LEXUS,ES 350,MID-SIZE,3.5,6,AS6,X,11.3,7.5,9.6,29,221,222.61552684624718
LEXUS,GS 350,MID-SIZE,3.5,6,AS8,Z,12.3,8.5,10.6,27,244,244.73993255900578
LEXUS,GS 350 AWD,MID-SIZE,3.5,6,AS6,Z,12.6,9.1,11.0,26,253,255.1839133195118
LEXUS,GS 450h,MID-SIZE,3.5,6,AV8,Z,8.0,6.9,7.5,38,172,174.5359352642342
LEXUS,GX 460,SUV - STANDARD,4.6,8,AS6,Z,15.7,11.7,13.9,20,320,322.5707553376594
LEXUS,IS 250,COMPACT,2.5,6,AS6,Z,11.1,7.8,9.6,29,221,223.42398807278232
LEXUS,IS 250 AWD,COMPACT,2.5,6,AS6,Z,11.8,8.7,10.4,27,239,241.6024822203615
LEXUS,IS 250 C,SUBCOMPACT,2.5,6,AS6,Z,11.2,7.8,9.6,29,221,225.3662434708622
LEXUS,IS 350,COMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27,244,244.76127326061203
LEXUS,IS 350 AWD,COMPACT,3.5,6,AS6,Z,12.6,9.1,11.0,26,253,255.05702623972067
LEXUS,IS 350 C,SUBCOMPACT,3.5,6,AS6,Z,12.2,8.7,10.6,27,244,246.4601810521706
LEXUS,LS 460,MID-SIZE,4.6,8,AS8,Z,14.4,9.6,12.3,23,283,284.8207530486432
LEXUS,LS 460 AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,297,300.14799058413746
LEXUS,LS 460 L AWD,MID-SIZE,4.6,8,AS8,Z,15.2,10.2,12.9,22,297,300.14799058413746
LEXUS,LS 600h L,MID-SIZE,5.0,8,AV8,Z,12.7,10.1,11.5,25,264,266.5185832536016
LEXUS,LX 570,SUV - STANDARD,5.7,8,AS6,Z,19.0,13.6,16.6,17,382,382.14208700593025
LEXUS,NX 200t AWD,SUV - SMALL,2.0,4,AS6,Z,10.6,8.4,9.6,29,221,224.0077237791258
LEXUS,NX 200t AWD F SPORT,SUV - SMALL,2.0,4,AS6,Z,10.8,8.8,9.9,29,228,230.74078185624253
LEXUS,NX 300h AWD,SUV - SMALL,2.5,4,AV6,X,7.1,7.7,7.4,38,170,171.63045018179923
LEXUS,RC 350,SUBCOMPACT,3.5,6,AS8,Z,12.3,8.5,10.6,27,244,244.4511798579819
LEXUS,RC 350 AWD,SUBCOMPACT,3.5,6,AS6,Z,12.6,9.1,11.0,26,253,255.53674771111255
LEXUS,RC F,SUBCOMPACT,5.0,8,AS8,Z,15.2,9.5,12.6,22,290,292.2388965104082
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS6,X,13.3,9.8,11.7,24,269,272.6054404968673
LEXUS,RX 350 AWD,SUV - SMALL,3.5,6,AS8,X,12.7,9.1,11.1,25,255,257.19974963287
LEXUS,RX 450h AWD,SUV - SMALL,3.5,6,AV6,Z,8.0,8.5,8.2,34,189,191.7185921387396
LINCOLN,MKC AWD,SUV - SMALL,2.0,4,AS6,X,12.4,9.0,10.9,26,251,253.58442945998118
LINCOLN,MKC AWD,SUV - SMALL,2.3,4,AS6,X,12.9,9.2,11.2,25,258,260.5598829118363
LINCOLN,MKS AWD,FULL-SIZE,3.5,6,AS6,X,13.9,9.5,11.9,24,274,277.30760212682924
LINCOLN,MKS AWD,FULL-SIZE,3.7,6,AS6,X,13.1,9.0,11.2,25,258,260.4319948809824
LINCOLN,MKT AWD,SUV - STANDARD,3.5,6,AS6,X,14.6,10.4,12.8,22,294,296.67657432708455
LINCOLN,MKT LIVERY,SPECIAL PURPOSE VEHICLE,2.0,4,AS6,X,11.5,8.4,10.1,28,232,234.40432016024138
LINCOLN,MKT LIVERY AWD,SPECIAL PURPOSE VEHICLE,3.7,6,A6,X,14.1,10.0,12.2,23,281,286.1707547213633
LINCOLN,MKX AWD,SUV - SMALL,3.7,6,AS6,X,13.7,10.3,12.1,23,278,281.39638953527225
LINCOLN,MKZ,MID-SIZE,2.0,4,AS6,X,10.5,7.0,8.9,32,205,207.21666046939453
LINCOLN,MKZ AWD,MID-SIZE,3.7,6,AS6,X,13.1,9.2,11.3,25,260,263.92271416932203
LINCOLN,MKZ HYBRID,MID-SIZE,2.0,4,AV,X,5.7,6.0,5.8,47,133,136.16655817968004
LINCOLN,NAVIGATOR 4X4,SUV - STANDARD,3.5,6,AS6,X,16.2,11.8,14.2,20,327,329.78821411654496
LINCOLN,NAVIGATOR L 4X4,SUV - STANDARD,3.5,6,AS6,X,16.1,12.3,14.4,20,331,334.87236822253544
MASERATI,GHIBLI,MID-SIZE,3.0,6,AS8,Z,15.2,9.6,12.7,22,292,295.82237705261974
MASERATI,GHIBLI AWD,MID-SIZE,3.0,6,AS8,Z,15.6,9.5,12.8,22,294,297.9658519019107
MASERATI,GRANTURISMO,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.4,15.1,19,347,352.05948257780375
MASERATI,GRANTURISMO CONVERTIBLE,SUBCOMPACT,4.7,8,AS6,Z,18.2,11.6,15.2,19,350,357.5463294827083
MASERATI,QUATTROPORTE GTS,FULL-SIZE,3.8,8,AS8,Z,17.5,10.7,14.5,19,334,336.5436102982262
MASERATI,QUATTROPORTE SQ4,FULL-SIZE,3.0,6,AS8,Z,15.7,9.7,13.0,22,299,302.761737730459
MAZDA,CX-5,SUV - SMALL,2.0,4,AS6,X,8.9,7.3,8.2,34,189,190.75348426520836
MAZDA,CX-5,SUV - SMALL,2.0,4,M6,X,9.0,6.8,8.0,35,184,185.88838951601258
MAZDA,CX-5,SUV - SMALL,2.5,4,AS6,X,9.6,7.4,8.6,33,198,199.19984402877935
MAZDA,CX-5 4WD,SUV - SMALL,2.0,4,AS6,X,9.3,7.6,8.5,33,196,198.02247574221258
MAZDA,CX-5 4WD,SUV - SMALL,2.5,4,AS6,X,9.9,7.9,9.0,31,207,210.02769298055128
MAZDA,CX-9,SUV - SMALL,3.7,6,AS6,X,14.2,10.0,12.3,23,283,284.9085402227861
MAZDA,CX-9 4WD,SUV - SMALL,3.7,6,AS6,X,14.3,10.6,12.7,22,292,292.8940911344994
MAZDA,MAZDA3 4-DOOR,COMPACT,2.0,4,AS6,X,7.9,5.7,6.9,41,159,160.73842501068853
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.0,4,M6,X,8.0,5.8,7.0,40,161,162.78280369785443
MAZDA,MAZDA3 4-DOOR,COMPACT,2.5,4,AS6,X,8.4,6.1,7.4,38,170,171.76238941796075
MAZDA,MAZDA3 4-DOOR (i-ELOOP),COMPACT,2.5,4,AS6,X,8.2,5.9,7.2,39,166,167.3726709754042
MAZDA,MAZDA3 4-DOOR (SIL),COMPACT,2.5,4,M6,X,9.3,6.4,8.0,35,184,185.91627312188368
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.0,4,AS6,X,8.0,5.9,7.0,40,161,163.28546519872037
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.0,4,M6,X,8.2,5.9,7.1,40,163,167.36824047406913
MAZDA,MAZDA3 5-DOOR,MID-SIZE,2.5,4,AS6,X,8.7,6.5,7.7,37,177,179.191951440463
MAZDA,MAZDA3 5-DOOR (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.2,6.0,7.2,39,166,167.7469547277215
MAZDA,MAZDA3 5-DOOR (SIL),MID-SIZE,2.5,4,M6,X,9.2,6.6,8.1,35,186,187.73135796935392
MAZDA,MAZDA5,MINIVAN,2.5,4,AS5,X,10.7,8.2,9.6,29,221,222.8103548429372
MAZDA,MAZDA5,MINIVAN,2.5,4,M6,X,11.1,8.3,9.8,29,225,227.61980028039727
MAZDA,MAZDA6,MID-SIZE,2.5,4,AS6,X,8.8,6.1,7.6,37,175,176.89092031233722
MAZDA,MAZDA6,MID-SIZE,2.5,4,M6,X,9.4,6.4,8.1,35,186,187.55347081606874
MAZDA,MAZDA6 (i-ELOOP),MID-SIZE,2.5,4,AS6,X,8.4,5.9,7.3,39,168,169.03764419104255
MAZDA,MX-5,TWO-SEATER,2.0,4,AS6,Z,11.5,8.5,10.1,28,232,235.74465307398918
MAZDA,MX-5,TWO-SEATER,2.0,4,M5,Z,10.5,8.5,9.6,29,221,222.2493939977263
MAZDA,MX-5,TWO-SEATER,2.0,4,M6,Z,11.1,8.4,9.9,29,228,229.90781905916748
MERCEDES-BENZ,B 250,STATION WAGON - SMALL,2.0,4,AS7,Z,9.2,6.6,8.0,35,184,186.25244029596286
MERCEDES-BENZ,B 250 4MATIC,STATION WAGON - SMALL,2.0,4,AS7,Z,10.0,7.5,8.9,32,205,207.34270368040094
MERCEDES-BENZ,C 250 COUPE,SUBCOMPACT,1.8,4,AS7,Z,10.9,7.5,9.4,30,216,217.55851015905466
MERCEDES-BENZ,C 300 4MATIC,COMPACT,2.0,4,AS7,Z,10.1,7.8,9.0,31,207,209.46278785566366
MERCEDES-BENZ,C 350 4MATIC COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.7,10.6,27,244,245.5482555007076
MERCEDES-BENZ,C 350 COUPE,SUBCOMPACT,3.5,6,AS7,Z,12.1,8.6,10.5,27,242,244.2344123438891
MERCEDES-BENZ,C 400 4MATIC,COMPACT,3.0,6,AS7,Z,11.1,8.4,9.9,29,228,230.02054948550557
MERCEDES-BENZ,C 63 AMG COUPE,SUBCOMPACT,6.2,8,AS7,Z,17.9,12.3,15.4,18,354,356.55056753010336
MERCEDES-BENZ,CLA 250,SUBCOMPACT,2.0,4,AS7,Z,9.4,6.4,8.1,35,186,186.84258347191812
MERCEDES-BENZ,CLA 250 4MATIC,SUBCOMPACT,2.0,4,AS7,Z,9.9,7.4,8.8,32,202,204.53051783048275
MERCEDES-BENZ,CLA 45 AMG,COMPACT,2.0,4,AS7,Z,10.2,7.7,9.1,31,209,209.68637972957993
MERCEDES-BENZ,CLS 400 4MATIC,COMPACT,3.0,6,AS7,Z,12.1,8.5,10.5,27,242,244.27546766209878
MERCEDES-BENZ,CLS 550 4MATIC,COMPACT,4.7,8,AS7,Z,14.5,10.1,12.5,23,288,291.8255680367149
MERCEDES-BENZ,CLS 63 AMG 4MATIC,COMPACT,5.5,8,AS7,Z,15.1,10.8,13.1,22,301,306.5230903926021
